date,contract_preamble,expiry_date,mean,median,mode,variance,skewness,kurtosis
2023-04-26,U3-23APR,2023-05-06,4.157575757575757,3.80625,4.9,0.5466974612980127,0.9029126213592238,-2.0124678460240175
2023-04-27,U3-23APR,2023-05-06,4.157575757575757,3.80625,4.9,0.5466974612980127,0.9029126213592238,-2.0124678460240175
2023-04-28,U3-23APR,2023-05-06,4.157575757575757,3.80625,4.9,0.5466974612980127,0.9029126213592238,-2.0124678460240175
2023-04-29,U3-23APR,2023-05-06,4.1580808080808085,3.814728682170543,4.9,0.5459752612339086,0.9042331714087429,-2.012307744662174
2023-04-30,U3-23APR,2023-05-06,4.1580808080808085,3.814728682170543,4.9,0.5459752612339086,0.9042331714087429,-2.012307744662174
2023-05-01,U3-23APR,2023-05-06,4.1580808080808085,3.814728682170543,4.9,0.5459752612339086,0.9042331714087429,-2.012307744662174
2023-05-02,U3-23APR,2023-05-06,4.160101010101011,3.8473684210526318,4.9,0.5430813079267323,0.9095337508698683,-2.0117233399701284
2023-05-03,U3-23APR,2023-05-06,4.1595959595959595,3.8393939393939394,4.9,0.5438055692111403,0.908205841446453,-2.011860890608399
2023-05-04,U3-23APR,2023-05-06,4.155555555555555,3.770967741935484,4.9,0.5495811085036678,0.8976486860304289,-2.0131620413847537
2023-05-04,U3-23MAY,2023-06-03,4.1580808080808085,3.9807692307692304,4.9,0.5475057173098193,0.8980013783597521,-2.008948717909427
2023-05-05,U3-23APR,2023-05-06,4.152525252525252,3.7135593220338983,4.9,0.5538911201598685,0.8898071625344355,-2.0143569009087883
2023-05-05,U3-23MAY,2023-06-03,4.1580808080808085,3.9807692307692304,4.9,0.5475057173098193,0.8980013783597521,-2.008948717909427
2023-05-06,U3-23APR,2023-05-06,4.151515151515151,3.693103448275862,4.9,0.5553236682713271,0.8872077028885826,-2.0147939420565173
2023-05-06,U3-23MAY,2023-06-03,4.077777777777778,3.5826086956521737,4.9,0.6582094797583019,0.855867346938775,-2.0051822687174674
2023-05-07,U3-23MAY,2023-06-03,4.077777777777778,3.5826086956521737,4.9,0.6582094797583019,0.855867346938775,-2.0051822687174674
2023-05-08,U3-23MAY,2023-06-03,4.077777777777778,3.5826086956521737,4.9,0.6582094797583019,0.855867346938775,-2.0051822687174674
2023-05-09,U3-23MAY,2023-06-03,4.085353535353536,3.668292682926829,4.9,0.6462989758826923,0.873792659368963,-2.004034088217092
2023-05-10,U3-23MAY,2023-06-03,3.7262626262626264,3.384297520661157,3.4,0.46231728570265496,0.7708830548926017,-0.7039117376486308
2023-05-11,U3-23MAY,2023-06-03,4.0181818181818185,3.839024390243902,4.9,0.5355297696895496,0.8755364806866945,-1.9159004137436528
2023-05-12,U3-23MAY,2023-06-03,4.0181818181818185,3.839024390243902,4.9,0.5355297696895496,0.8755364806866945,-1.9159004137436528
2023-05-13,U3-23MAY,2023-06-03,4.024242424242424,3.9217391304347826,4.9,0.5271076235263565,0.8917748917748908,-1.912679647347647
2023-05-14,U3-23MAY,2023-06-03,4.024242424242424,3.9217391304347826,4.9,0.5271076235263565,0.8917748917748908,-1.912679647347647
2023-05-15,U3-23MAY,2023-06-03,4.024242424242424,3.9217391304347826,4.9,0.5271076235263565,0.8917748917748908,-1.912679647347647
2023-05-16,U3-23MAY,2023-06-03,4.028282828282828,3.7818181818181817,4.9,0.5236282836527711,0.32424677187948336,-1.905563257912291
2023-05-17,U3-23MAY,2023-06-03,4.024242424242424,3.9217391304347826,4.9,0.5271076235263565,0.8917748917748908,-1.912679647347647
2023-05-18,U3-23MAY,2023-06-03,4.024242424242424,3.9217391304347826,4.9,0.5271076235263565,0.8917748917748908,-1.912679647347647
2023-05-19,U3-23MAY,2023-06-03,4.024747474747475,3.921739130434782,4.9,0.526317403192212,0.8931407942238266,-1.9130532911658176
2023-05-20,U3-23MAY,2023-06-03,4.024747474747475,3.9290322580645163,4.9,0.5264194335972728,0.8931407942238266,-1.9123221981284628
2023-05-21,U3-23MAY,2023-06-03,4.024242424242424,3.9217391304347826,4.9,0.5271076235263565,0.8917748917748908,-1.912679647347647
2023-05-22,U3-23MAY,2023-06-03,4.023232323232323,3.9066666666666663,4.9,0.5284824574692957,0.8890489913544664,-1.9134064452394912
2023-05-23,U3-23MAY,2023-06-03,4.024242424242424,3.9217391304347826,4.9,0.5271076235263565,0.8917748917748908,-1.912679647347647
